	Aniline	Aryl Halide	Ligand	Base	Additive	Product	One Hot Encoding	Number of Compounds	Reaction SMILES	Yield
37	Cc1ccc(cc1)N	Ic1cccnc1	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	COC(=O)c1noc(c1)c1cccs1	Cc1ccc(cc1)Nc1cccnc1	0 3 9 23 32 36	50	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Ic1cccnc1.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1cccs1.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.2133105034
38	Cc1ccc(cc1)N	CCc1ccc(cc1)Br	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	Cc1onc(c1)n1cccc1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 10 13 18 26 47	50	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.CCc1ccc(cc1)Br>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.7155294754000001
39	Cc1ccc(cc1)N	FC(c1ccc(cc1)Cl)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN(C(=NC(C)(C)C)N(C)C)C	COC(=O)c1noc(c1)c1ccco1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 2 11 15 19 35	50	FC(c1ccc(cc1)Cl)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.02443106533
40	Cc1ccc(cc1)N	COc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc(cc1)c1nocc1	COc1ccc(cc1)Nc1ccc(cc1)C	0 2 3 17 30 41	50	c1ccc(cc1)c1nocc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.5463240731
41	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	CCOC(=O)c1onc(c1)C	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 3 15 18 39 43	50	FC(c1ccc(cc1)I)(F)F.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4508048043
42	Cc1ccc(cc1)N	Ic1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	c1ccc(cc1)c1ccno1	Cc1ccc(cc1)Nc1ccccn1	0 5 13 18 24 48	50	c1ccc(cc1)c1ccno1.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Ic1ccccn1.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccccn1	0.9756849953
43	Cc1ccc(cc1)N	FC(c1ccc(cc1)Br)(F)F	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	CCOC(=O)c1noc(c1)C	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 9 15 19 44 45	50	FC(c1ccc(cc1)Br)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCOC(=O)c1noc(c1)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.3891690390999999
44	Cc1ccc(cc1)N	CCc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN1CCCN2C1=NCCC2	Cc1onc(c1)n1cccc1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 8 10 12 13 47	50	CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)I>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.7597219171999999
45	Cc1ccc(cc1)N	FC(c1ccc(cc1)Cl)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN(C(=NC(C)(C)C)N(C)C)C	Cc1ccon1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 11 12 15 19 25	50	FC(c1ccc(cc1)Cl)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccon1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.1350296194
46	Cc1ccc(cc1)N	Brc1cccnc1	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	CCOC(=O)c1ccon1	Cc1ccc(cc1)Nc1cccnc1	0 9 13 20 21 23	50	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Brc1cccnc1.Cc1ccc(cc1)N.CCOC(=O)c1ccon1>>Cc1ccc(cc1)Nc1cccnc1	0.2207470925
47	Cc1ccc(cc1)N	Ic1cccnc1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN1CCCN2C1=NCCC2	Cc1onc(c1)C	Cc1ccc(cc1)Nc1cccnc1	0 2 4 13 23 36	50	CN1CCCN2C1=NCCC2.Ic1cccnc1.Cc1ccc(cc1)N.Cc1onc(c1)C.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC>>Cc1ccc(cc1)Nc1cccnc1	0.9212702212
48	Cc1ccc(cc1)N	Ic1cccnc1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc2c(c1)onc2	Cc1ccc(cc1)Nc1cccnc1	0 2 3 23 36 49	50	c1ccc2c(c1)onc2.Ic1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1cccnc1	0.7404736649
49	Cc1ccc(cc1)N	COc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN(C(=NC(C)(C)C)N(C)C)C	Cc1onc(c1)n1cccc1	COc1ccc(cc1)Nc1ccc(cc1)C	0 2 17 19 41 47	50	CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.Cc1onc(c1)n1cccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)I>>COc1ccc(cc1)Nc1ccc(cc1)C	0.3970763397000001
50	Cc1ccc(cc1)N	CCc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	COC(=O)c1noc(c1)c1cccs1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 3 8 10 12 32	50	Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1cccs1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.6689026204999999
51	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN1CCCN2C1=NCCC2	COC(=O)c1noc(c1)c1ccco1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 12 13 15 35 39	50	FC(c1ccc(cc1)I)(F)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4173289196
52	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	CCOC(=O)c1onc(c1)C	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 15 18 19 39 43	50	FC(c1ccc(cc1)I)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4625838015999999
53	Cc1ccc(cc1)N	Brc1cccnc1	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	CCOC(=O)c1onc(c1)C	Cc1ccc(cc1)Nc1cccnc1	0 9 19 21 23 43	50	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Brc1cccnc1.Cc1ccc(cc1)N.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1cccnc1	0.2651352578
54	Cc1ccc(cc1)N	CCc1ccc(cc1)I	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	Cc1ccon1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 8 9 10 13 25	50	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccon1.Cc1ccc(cc1)N.CCc1ccc(cc1)I>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.6626745696999999
55	Cc1ccc(cc1)N	Ic1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	CCOC(=O)c1onc(c1)C	Cc1ccc(cc1)Nc1ccccn1	0 3 5 18 24 43	50	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Ic1ccccn1.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1onc(c1)C>>Cc1ccc(cc1)Nc1ccccn1	0.6620793624
56	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN1CCCN2C1=NCCC2	CCOC(=O)c1conc1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 2 13 14 15 39	50	FC(c1ccc(cc1)I)(F)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCOC(=O)c1conc1>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.2445376754
57	Cc1ccc(cc1)N	COc1ccc(cc1)Br	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	Cc1noc(c1)c1ccccc1	COc1ccc(cc1)Nc1ccc(cc1)C	0 3 12 17 33 37	50	Cc1ccc(cc1)N.Cc1noc(c1)c1ccccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.COc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4667086698
58	Cc1ccc(cc1)N	CCc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN1CCCN2C1=NCCC2	COC(=O)c1noc(c1)c1ccco1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 8 10 12 13 35	50	CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1ccco1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)I>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.7357415684
59	Cc1ccc(cc1)N	CCc1ccc(cc1)Cl	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	Cc1ccno1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 3 9 10 31 42	50	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccno1.Cc1ccc(cc1)N.CCc1ccc(cc1)Cl.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.0791119252499999
60	Cc1ccc(cc1)N	COc1ccc(cc1)Br	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	Cc1onc(c1)C	COc1ccc(cc1)Nc1ccc(cc1)C	0 3 4 12 17 37	50	Cc1ccc(cc1)N.Cc1onc(c1)C.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.COc1ccc(cc1)Br.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4781434881
61	Cc1ccc(cc1)N	COc1ccc(cc1)Br	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN1CCCN2C1=NCCC2	Cc1ccon1	COc1ccc(cc1)Nc1ccc(cc1)C	0 2 13 17 25 37	50	CN1CCCN2C1=NCCC2.Cc1ccon1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.COc1ccc(cc1)Br>>COc1ccc(cc1)Nc1ccc(cc1)C	0.5010834683000001
62	Cc1ccc(cc1)N	Ic1ccccn1	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	c1ccc(cc1)c1conc1	Cc1ccc(cc1)Nc1ccccn1	0 3 5 18 24 27	50	c1ccc(cc1)c1conc1.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Ic1ccccn1.Cc1ccc(cc1)N.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>Cc1ccc(cc1)Nc1ccccn1	0.4008669181
63	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CN1CCCN2C1=NCCC2	COC(=O)c1noc(c1)c1cccs1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 12 13 15 32 39	50	FC(c1ccc(cc1)I)(F)F.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COC(=O)c1noc(c1)c1cccs1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4515638688000001
64	Cc1ccc(cc1)N	CCc1ccc(cc1)Br	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN1CCCN2C1=NCCC2	c1ccc2c(c1)noc2	CCc1ccc(cc1)Nc1ccc(cc1)C	0 10 13 18 26 46	50	c1ccc2c(c1)noc2.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.CCc1ccc(cc1)Br>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.2459821074
65	Cc1ccc(cc1)N	COc1ccc(cc1)Cl	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	Cc1noc(c1)c1ccccc1	COc1ccc(cc1)Nc1ccc(cc1)C	0 3 12 16 17 33	50	Cc1ccc(cc1)N.Cc1noc(c1)c1ccccc1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.COc1ccc(cc1)Cl.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.0
66	Cc1ccc(cc1)N	CCc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	COC(=O)c1ccno1	CCc1ccc(cc1)Nc1ccc(cc1)C	0 3 7 8 10 12	50	Cc1ccc(cc1)N.COC(=O)c1ccno1.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P(C(C)(C)C)C(C)(C)C)OC.CCc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.1697838606999999
67	Cc1ccc(cc1)N	COc1ccc(cc1)I	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C	CCOC(=O)c1onc(c1)C	COc1ccc(cc1)Nc1ccc(cc1)C	0 3 17 18 41 43	50	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccc(cc1)N.COc1ccc(cc1)I.CCN=P(N(C)C)(N(C)C)N=P(N(C)C)(N(C)C)N(C)C.CCOC(=O)c1onc(c1)C>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4911143206
68	Cc1ccc(cc1)N	Clc1cccnc1	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN(C(=NC(C)(C)C)N(C)C)C	c1ccc(cc1)c1ccno1	Cc1ccc(cc1)Nc1cccnc1	0 2 19 23 28 48	50	c1ccc(cc1)c1ccno1.CN(C(=NC(C)(C)C)N(C)C)C.Clc1cccnc1.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC>>Cc1ccc(cc1)Nc1cccnc1	0.0234471342499999
69	Cc1ccc(cc1)N	FC(c1ccc(cc1)Br)(F)F	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN(C(=NC(C)(C)C)N(C)C)C	CCOC(=O)c1noc(c1)C	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 2 15 19 44 45	50	FC(c1ccc(cc1)Br)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCOC(=O)c1noc(c1)C>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.4167771463
70	Cc1ccc(cc1)N	Ic1cccnc1	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	CCOC(=O)c1ccon1	Cc1ccc(cc1)Nc1cccnc1	0 9 19 20 23 36	50	CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Ic1cccnc1.Cc1ccc(cc1)N.CCOC(=O)c1ccon1>>Cc1ccc(cc1)Nc1cccnc1	0.384179882
71	Cc1ccc(cc1)N	FC(c1ccc(cc1)I)(F)F	CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	Cc1ccon1	Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0 15 18 19 25 39	50	FC(c1ccc(cc1)I)(F)F.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C(C)(C)C)C(C)(C)C)C(C)C)C(C)C)C.Cc1ccon1.Cc1ccc(cc1)N>>Cc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F	0.5237811419
72	Cc1ccc(cc1)N	CCc1ccc(cc1)I	COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC	CN1CCCN2C1=NCCC2	CCOC(=O)c1onc(c1)OC	CCc1ccc(cc1)Nc1ccc(cc1)C	0 2 8 10 13 38	50	CN1CCCN2C1=NCCC2.Cc1ccc(cc1)N.COc1ccc(c(c1c1c(cc(cc1C(C)C)C(C)C)C(C)C)P([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)OC.CCc1ccc(cc1)I.CCOC(=O)c1onc(c1)OC>>CCc1ccc(cc1)Nc1ccc(cc1)C	0.7502467082
73	Cc1ccc(cc1)N	COc1ccc(cc1)I	CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C	CN(C(=NC(C)(C)C)N(C)C)C	c1ccc(cc1)CN(c1nocc1)Cc1ccccc1	COc1ccc(cc1)Nc1ccc(cc1)C	0 9 17 19 34 41	50	c1ccc(cc1)CN(c1nocc1)Cc1ccccc1.CN(C(=NC(C)(C)C)N(C)C)C.CC(c1cc(cc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)C(C)C)C(C)C)C.Cc1ccc(cc1)N.COc1ccc(cc1)I>>COc1ccc(cc1)Nc1ccc(cc1)C	0.4946765787
