	One Hot Encoding	Number of Compounds	Yield
2333	0 12 15 19 40 44	50	0.3047937114
2334	0 3 8 9 10 25	50	0.6569456697
2335	0 3 12 15 29 44	50	0.1238761085
2336	0 5 6 14 18 19	50	0.06315944702000001
2337	0 3 9 15 27 44	50	0.1383708642
2338	0 8 10 18 19 34	50	0.5981582481000001
2339	0 2 4 17 19 41	50	0.3525588385
2340	0 5 6 12 13 47	50	0.8079670420999999
2341	0 8 9 10 13 42	50	0.3059514524
2342	0 9 13 15 20 44	50	0.31221421050000003
2343	0 2 13 15 39 47	50	0.4302832469
2344	0 3 9 15 30 39	50	0.2086747592000001
2345	0 3 12 17 37 42	50	0.09853260903
2346	0 12 19 21 23 38	50	0.5560412418999999
2347	0 2 3 5 7 24	50	0.15421967990000002
2348	0 3 9 14 15 44	50	0.0
2349	0 1 3 5 7 12	50	0.1631613355
2350	0 9 13 16 17 40	50	0.0
2351	0 3 4 9 23 36	50	0.7645126837999999
2352	0 12 17 19 32 41	50	0.4108459601
2353	0 2 3 23 36 45	50	0.5603413013
2354	0 12 19 21 23 45	50	0.7258738213
2355	0 8 10 18 19 25	50	0.8102094948
2356	0 3 17 18 37 43	50	0.42119460979999995
2357	0 3 7 9 10 26	50	0.08653540466000001
2358	0 8 10 13 18 29	50	0.7213959481000001
2359	0 2 3 17 37 42	50	0.07829216765
2360	0 7 9 13 23 36	50	0.1253742021
2361	0 2 11 13 15 33	50	0.07126598878
2362	0 2 19 21 23 48	50	0.4830710262
2363	0 9 13 15 44 49	50	0.2860232004
2364	0 3 10 12 31 45	50	0.00858974836
2365	0 3 4 10 18 26	50	0.7260880820000001
2366	0 3 5 6 12 22	50	0.285763008
2367	0 3 11 12 15 30	50	0.07021683632999999
2368	0 9 13 14 17 41	50	0.0935930625
2369	0 5 13 18 24 47	50	0.8016290148
2370	0 3 9 17 22 37	50	0.09070205476
2371	0 1 5 12 19 22	50	0.09836570629
2372	0 13 15 18 22 39	50	0.4166866973
2373	0 8 10 12 13 20	50	0.805818059
2374	0 9 15 19 44 47	50	0.3207542073
2375	0 5 6 13 18 20	50	0.8540177854000001
2376	0 5 6 12 19 35	50	0.6207451283000001
2377	0 2 5 6 19 47	50	0.5366497703
2378	0 3 10 18 22 31	50	0.0457865157
2379	0 2 17 19 34 37	50	0.5906928985000001
2380	0 9 15 19 38 39	50	0.358368136
2381	0 3 10 18 26 38	50	0.6105645885000001
2382	0 9 16 17 19 20	50	0.00426836265
2383	0 2 3 11 15 22	50	0.07257395780999999
2384	0 9 13 15 29 39	50	0.240555231
2385	0 9 15 19 22 44	50	0.09795326164999997
2386	0 9 10 13 31 46	50	0.0
2387	0 2 10 19 31 45	50	0.00778234105
2388	0 2 15 19 44 47	50	0.35285976280000003
2389	0 2 15 19 38 39	50	0.3943512545
2390	0 2 3 17 20 37	50	0.0
2391	0 8 10 18 19 20	50	0.5899233401
2392	0 2 5 13 24 34	50	0.9415173815000001
2393	0 2 11 13 15 27	50	0.20597370329999998
2394	0 12 13 17 22 41	50	0.29423107449999997
2395	0 9 17 19 37 40	50	0.00597123544
2396	0 3 12 20 21 23	50	0.0
2397	0 3 5 9 24 35	50	0.2979340439
2398	0 3 9 10 31 45	50	0.049923792360000004
2399	0 2 7 19 23 28	50	0.0
2400	0 9 13 23 28 45	50	0.1329271578
2401	0 9 17 19 25 41	50	0.3422871308
2402	0 9 10 19 26 34	50	0.2492429214
2403	0 12 19 23 33 36	50	0.6157150807
2404	0 2 13 23 28 47	50	0.09540861126
2405	0 3 10 12 14 31	50	0.09606838287999997
2406	0 2 10 13 31 45	50	0.010872568519999999
2407	0 3 17 18 30 41	50	0.5423706048
2408	0 9 10 19 31 33	50	0.034187308480000005
2409	0 2 14 16 17 19	50	0.0
2410	0 3 5 9 24 48	50	0.1959428889
2411	0 3 9 21 23 35	50	0.18209702170000008
2412	0 12 17 19 34 41	50	0.6030536067
2413	0 12 19 23 28 29	50	0.01607816561
2414	0 3 8 10 12 22	50	0.3046158728
2415	0 2 3 10 25 31	50	0.01117675591
2416	0 10 12 19 26 30	50	0.7358359973999999
2417	0 2 3 10 31 38	50	0.02294941324
2418	0 2 13 23 29 36	50	0.7673986615999999
2419	0 2 13 15 44 49	50	0.3288980878
2420	0 2 13 15 22 39	50	0.3465614692
2421	0 11 12 15 19 47	50	0.27208317260000003
2422	0 4 8 9 10 13	50	0.6413599100999999
2423	0 2 3 4 21 23	50	0.3149662818
2424	0 9 19 23 34 36	50	0.3041179661
2425	0 12 13 23 36 43	50	0.8921674959000001
2426	0 3 12 17 30 41	50	0.5089816476
2427	0 3 4 5 9 24	50	0.219180702
2428	0 15 18 19 22 39	50	0.239717282
2429	0 2 3 22 23 28	50	0.07488530825
2430	0 15 18 19 39 46	50	0.09518190042
2431	0 2 15 19 30 44	50	0.4806786456
2432	0 9 11 13 15 40	50	0.01249008464
2433	0 1 5 12 19 47	50	0.6279572595
2434	0 10 18 19 31 48	50	0.025994543040000002
2435	0 2 15 19 44 48	50	0.22516172
2436	0 2 15 19 44 46	50	0.031601937210000014
2437	0 3 5 12 24 33	50	0.8233244395999999
2438	0 2 3 11 15 46	50	0.01069060713
2439	0 3 5 6 9 49	50	0.2404057337
2440	0 3 16 17 18 27	50	0.02060581853
2441	0 12 15 19 39 46	50	0.1198186799
2442	0 3 12 17 37 43	50	0.4045135336
2443	0 2 13 22 23 36	50	0.4734357171
2444	0 9 13 15 32 39	50	0.3625454831
2445	0 3 18 21 23 49	50	0.6427168129999999
2446	0 8 10 18 19 48	50	0.7239052533
2447	0 3 16 17 18 43	50	0.0
2448	0 7 8 10 12 13	50	0.7270979962999999
2449	0 2 19 23 28 30	50	0.358579046
2450	0 12 13 15 42 44	50	0.2959583126
2451	0 1 2 5 19 42	50	0.2841978949
2452	0 13 18 21 23 30	50	0.9487994773999999
2453	0 2 13 16 17 35	50	0.0
2454	0 2 3 17 41 43	50	0.5278848387
2455	0 13 15 18 35 44	50	0.40367754479999995
2456	0 9 17 19 41 49	50	0.02128691227
2457	0 9 13 23 28 30	50	0.15145840800000002
2458	0 3 12 15 20 39	50	0.105253011
2459	0 12 13 23 36 45	50	0.8755418752999999
2460	0 3 9 10 26 35	50	0.32956420940000003
2461	0 16 17 18 19 35	50	0.0
2462	0 9 10 13 26 49	50	0.118907701
2463	0 13 18 21 23 27	50	0.9434623373000001
2464	0 3 9 17 40 41	50	0.028197473260000005
2465	0 12 17 19 41 48	50	0.4037403082
2466	0 13 16 17 18 38	50	0.00399824711
2467	0 3 18 20 23 36	50	0.01171055965
2468	0 1 2 3 5 14	50	0.0
2469	0 5 12 19 20 24	50	0.6318914381999999
2470	0 1 2 5 19 30	50	0.6191869341999999
2471	0 10 13 18 31 48	50	0.1531942872
2472	0 11 12 15 19 42	50	0.02874679313
2473	0 3 12 17 32 41	50	0.4153702825
2474	0 9 19 23 28 47	50	0.1263535619
2475	0 9 13 15 44 47	50	0.31159341879999997
2476	0 3 4 17 18 37	50	0.4492520247
2477	0 2 3 5 6 29	50	0.2590827653
2478	0 9 15 19 33 44	50	0.3162416369
2479	0 9 13 16 17 29	50	0.0
2480	0 3 10 12 26 32	50	0.6322828466
2481	0 2 13 16 17 40	50	0.0
2482	0 3 8 10 18 46	50	0.1395628888
2483	0 2 10 19 20 31	50	0.01161532817
2484	0 2 3 14 21 23	50	0.024248293200000003
2485	0 3 15 18 40 44	50	0.1072653134
2486	0 2 17 19 27 37	50	0.151448727
2487	0 5 6 9 19 30	50	0.5955262647999999
2488	0 2 13 17 37 43	50	0.32997531430000004
2489	0 18 19 23 25 36	50	0.8697112699999999
2490	0 5 18 19 24 34	50	0.6222086343000001
2491	0 9 13 21 23 34	50	0.24917285649999998
2492	0 1 3 5 9 47	50	0.1857739993
2493	0 3 5 18 24 34	50	0.63222267
2494	0 2 13 21 23 27	50	0.6889095082
2495	0 9 13 15 32 44	50	0.2603173318
2496	0 9 11 15 19 32	50	0.10486012800000001
2497	0 2 16 17 19 47	50	0.00926720681
2498	0 4 12 15 19 39	50	0.36380146210000003
2499	0 10 12 13 31 34	50	0.1264243358
2500	0 11 12 13 15 40	50	0.1278962475
2501	0 8 10 12 13 49	50	0.6913479768999999
2502	0 10 18 19 29 31	50	0.01257407502
2503	0 3 5 6 9 38	50	0.4664960106
2504	0 3 12 21 23 42	50	0.03947187556
2505	0 8 9 10 13 22	50	0.309794262
2506	0 12 13 23 36 38	50	0.8199763097999999
2507	0 9 13 23 36 40	50	0.0
2508	0 13 18 21 23 25	50	0.9272370704
2509	0 2 3 5 6 45	50	0.7463930207999999
2510	0 9 13 21 23 46	50	0.03074693717
2511	0 11 15 18 19 42	50	0.10309392
2512	0 3 7 8 10 18	50	0.1745236147
2513	0 9 13 15 42 44	50	0.22583532469999998
2514	0 8 10 13 18 49	50	0.6028741502
2515	0 1 5 9 19 33	50	0.22548741949999998
2516	0 18 19 23 28 46	50	0.0
2517	0 5 6 18 19 46	50	0.36707280200000003
2518	0 4 9 13 23 28	50	0.1337572764
2519	0 1 5 9 13 43	50	0.338754215
2520	0 2 3 23 28 43	50	0.061411063110000004
2521	0 2 3 15 38 44	50	0.2499527669
2522	0 5 12 19 24 25	50	0.9037135809000001
2523	0 16 17 18 19 34	50	0.41037945979999996
2524	0 2 5 6 19 45	50	0.5665401799
2525	0 3 9 15 35 39	50	0.38881697579999996
2526	0 12 17 19 37 38	50	0.2594389985
2527	0 2 3 5 24 38	50	0.8090631240999999
2528	0 9 13 15 34 44	50	0.2401338043
2529	0 2 3 10 25 26	50	0.8314947865000001
2530	0 2 19 23 36 48	50	0.7294185385999999
2531	0 2 19 23 36 49	50	0.5266349061
2532	0 17 18 19 30 37	50	0.4539654665
2533	0 12 13 15 44 46	50	0.09508022367
2534	0 3 12 17 20 37	50	0.0
2535	0 5 12 13 24 40	50	0.8632465757
2536	0 1 5 12 13 48	50	0.6939855223000001
2537	0 3 8 10 18 29	50	0.2811243479
2538	0 15 18 19 29 44	50	0.3504870846
2539	0 1 3 5 9 38	50	0.3655522639
2540	0 3 16 17 18 29	50	0.02118660091
2541	0 13 15 18 39 49	50	0.49467966950000003
2542	0 15 18 19 38 39	50	0.4040712226
2543	0 5 12 13 24 33	50	0.8912987666
2544	0 18 19 23 28 45	50	0.3420844443
2545	0 9 10 13 26 35	50	0.1729489164
2546	0 3 16 17 18 46	50	0.00970983294
2547	0 1 2 5 13 42	50	0.7004834525
2548	0 2 3 15 32 39	50	0.2725583167
2549	0 18 19 21 23 43	50	0.7808461533000001
2550	0 8 10 13 14 18	50	0.3076250124
2551	0 9 19 21 23 48	50	0.11383345789999999
2552	0 1 2 5 19 25	50	0.3832865111
2553	0 2 3 4 23 36	50	0.7031871872000001
2554	0 12 13 17 25 37	50	0.4843208177
2555	0 3 9 17 38 41	50	0.32372537440000004
2556	0 2 3 5 6 30	50	0.8337705512000001
2557	0 3 12 16 17 29	50	0.00746156967
2558	0 17 18 19 29 41	50	0.35688101409999995
2559	0 3 4 5 6 18	50	0.7621686957999999
2560	0 1 2 5 19 20	50	0.4394688122
2561	0 4 9 13 21 23	50	0.3061273502
2562	0 2 8 10 19 42	50	0.6033199915999999
2563	0 5 7 18 19 24	50	0.5795225277
2564	0 3 16 17 18 35	50	0.0
2565	0 3 5 6 9 48	50	0.1523875818
2566	0 2 13 16 17 38	50	0.0
2567	0 3 5 6 18 22	50	0.3506478929
2568	0 9 13 23 36 47	50	0.4330658798000001
2569	0 10 18 19 31 49	50	0.04064443696
2570	0 12 16 17 19 20	50	0.00438548426
2571	0 1 3 5 12 48	50	0.24900113850000002
2572	0 10 13 18 31 42	50	0.0549871711
2573	0 12 13 17 37 40	50	0.3644526769
2574	0 3 15 18 22 44	50	0.16098365739999998
2575	0 3 15 18 20 44	50	0.0
2576	0 3 8 9 10 14	50	0.0
2577	0 5 12 19 24 46	50	0.4316671419
2578	0 2 16 17 19 29	50	0.00467733508
2579	0 9 10 19 26 38	50	0.32400122989999997
2580	0 2 3 5 24 49	50	0.4032898976
2581	0 13 17 18 27 41	50	0.5613504943000001
2582	0 18 19 23 36 45	50	0.8060055876000001
2583	0 5 18 19 24 30	50	0.9193340238
2584	0 10 13 18 26 35	50	0.7019925962000001
2585	0 2 14 19 23 28	50	0.0
2586	0 2 3 21 23 27	50	0.7141375314
2587	0 3 7 9 11 15	50	0.09055172217000004
2588	0 10 13 18 20 26	50	0.7331932312999999
2589	0 1 5 12 13 29	50	0.6498015189
2590	0 2 11 13 15 48	50	0.1000188169
2591	0 7 16 17 18 19	50	0.0
2592	0 3 16 17 18 48	50	0.026633550359999997
2593	0 1 5 13 18 45	50	0.8485609846
2594	0 9 13 15 27 39	50	0.26678065079999996
2595	0 3 12 15 40 44	50	0.2892940614
2596	0 3 8 9 10 29	50	0.16707113640000001
2597	0 1 2 5 19 43	50	0.34684949530000003
2598	0 3 4 11 12 15	50	0.08171441334000001
2599	0 9 15 19 44 48	50	0.305912617
2600	0 3 12 17 29 37	50	0.1259161714
2601	0 3 9 21 23 46	50	0.07996830791000001
2602	0 9 13 20 23 36	50	0.34746903760000003
2603	0 3 17 18 35 41	50	0.448781348
2604	0 2 13 17 41 46	50	0.39277198259999996
2605	0 3 5 6 12 48	50	0.28478495330000003
2606	0 3 7 9 17 37	50	0.026274918109999996
2607	0 2 3 8 10 42	50	0.17300249220000002
2608	0 12 13 23 28 35	50	0.024052540530000003
2609	0 1 3 5 18 33	50	0.5453336611
2610	0 12 13 21 23 42	50	0.8064990682
2611	0 7 8 9 10 13	50	0.1267179243
2612	0 9 17 19 41 45	50	0.19596159
2613	0 9 19 23 36 48	50	0.24418182340000005
2614	0 4 13 17 18 41	50	0.520133379
2615	0 13 16 17 18 46	50	0.0
2616	0 2 3 23 28 45	50	0.05908085833000001
2617	0 1 3 5 18 20	50	0.03510094374
2618	0 2 19 23 28 34	50	0.2034813867
2619	0 3 9 17 41 42	50	0.041122179460000005
2620	0 2 4 13 15 44	50	0.3395037625
2621	0 8 10 13 18 20	50	0.7444046437
2622	0 5 6 9 13 20	50	0.5152656955
2623	0 3 12 16 17 49	50	0.005937977190000001
2624	0 10 18 19 26 40	50	0.22741073850000001
2625	0 5 18 19 24 45	50	0.8621979781999999
2626	0 3 12 22 23 28	50	0.13719165279999998
2627	0 8 9 10 19 32	50	0.37021541
2628	0 3 12 15 27 44	50	0.1323389373
2629	0 12 13 17 41 49	50	0.3550826326
2630	0 3 12 16 17 20	50	0.0
2631	0 12 13 15 30 39	50	0.4614092963000001
2632	0 3 9 17 35 41	50	0.09226197008
2633	0 11 12 13 15 30	50	0.2389038147
2634	0 7 15 18 19 44	50	0.27072819530000003
2635	0 1 4 5 12 13	50	0.7907949659000001
2636	0 7 13 15 18 39	50	0.4403901684000001
2637	0 18 19 23 35 36	50	0.6810761052
2638	0 2 3 7 17 41	50	0.08071196301
2639	0 9 19 23 30 36	50	0.4433084711
2640	0 12 15 19 22 39	50	0.2143045359
2641	0 3 18 21 23 27	50	0.7400970333
2642	0 9 10 19 26 47	50	0.3378601477000001
2643	0 4 9 10 13 31	50	0.028414599470000006
2644	0 7 12 13 23 28	50	0.2493118771
2645	0 12 19 20 23 36	50	0.6464035681999999
2646	0 11 12 13 15 33	50	0.1132681683
2647	0 4 9 13 15 39	50	0.4253147932
2648	0 2 17 19 29 37	50	0.1498944103
2649	0 3 18 23 28 33	50	0.5195578319999999
2650	0 3 8 10 18 43	50	0.6644951759000001
2651	0 3 9 23 36 47	50	0.7511548375
2652	0 3 11 12 15 27	50	0.09322132163
2653	0 2 13 17 33 41	50	0.4961017751
2654	0 1 5 12 19 49	50	0.3666758858
2655	0 13 15 18 29 44	50	0.4013524468
2656	0 2 7 13 23 28	50	0.07732563505
2657	0 3 12 17 35 41	50	0.3932745332
2658	0 4 9 17 19 41	50	0.1710738006
2659	0 3 18 23 36 49	50	0.6573471929
2660	0 2 13 15 35 44	50	0.2962604669
2661	0 17 18 19 41 42	50	0.4200742206000001
2662	0 3 8 10 12 34	50	0.7237220718
2663	0 7 10 12 13 31	50	0.12477620589999999
2664	0 1 3 5 12 42	50	0.2840072634
2665	0 9 13 21 23 29	50	0.1107544016
2666	0 12 13 15 20 39	50	0.5111682644
2667	0 8 10 18 19 32	50	0.5750576346999999
2668	0 3 18 23 28 49	50	0.381181996
2669	0 5 6 9 13 25	50	0.6527849508
2670	0 4 8 10 13 18	50	0.7559377488
2671	0 1 2 5 13 30	50	0.8988953076999999
2672	0 12 13 21 23 32	50	0.6574098646000001
2673	0 3 4 10 12 26	50	0.6728395541000001
2674	0 2 17 19 37 43	50	0.21712229460000002
2675	0 2 3 10 31 35	50	0.0
2676	0 2 3 8 10 47	50	0.6820094264
2677	0 9 10 19 26 35	50	0.203250042
2678	0 2 16 17 19 35	50	0.0
2679	0 5 6 18 19 30	50	0.862541164
2680	0 1 5 13 18 43	50	0.9139064225
2681	0 3 9 23 28 45	50	0.2085782482
2682	0 9 19 23 36 43	50	0.36850379479999995
2683	0 8 10 12 19 30	50	0.7918190676000001
2684	0 3 9 15 30 44	50	0.023918708080000003
2685	0 9 19 23 36 49	50	0.08041639597
2686	0 2 3 21 23 25	50	0.018263156090000003
2687	0 1 2 5 13 40	50	0.3119527434
2688	0 9 10 13 31 33	50	0.02217163117
2689	0 1 2 5 19 34	50	0.3405189508
2690	0 12 19 23 32 36	50	0.6104278074
2691	0 5 18 19 24 35	50	0.5966718585999999
2692	0 9 15 19 30 44	50	0.3572058232
2693	0 9 10 19 26 42	50	0.26515300210000003
2694	0 2 3 17 37 47	50	0.4920462645000001
2695	0 10 13 18 26 33	50	0.6925619095000001
2696	0 12 13 23 36 47	50	0.8079774089999999
2697	0 13 18 22 23 36	50	0.6006619639
2698	0 3 9 15 39 47	50	0.41005528399999996
2699	0 2 13 15 27 44	50	0.33220332140000003
2700	0 9 17 19 41 47	50	0.2292734992
2701	0 9 10 13 26 27	50	0.15287775039999998
2702	0 10 12 13 31 35	50	0.04390150348999999
2703	0 9 17 19 34 37	50	0.4713740479
2704	0 10 13 18 22 26	50	0.44177854299999997
2705	0 2 8 10 13 45	50	0.8071099803
2706	0 3 12 23 28 38	50	0.06877576478
2707	0 2 4 10 19 31	50	0.012794564380000002
2708	0 3 15 18 39 45	50	0.4465371267
2709	0 2 8 10 14 19	50	0.026000068230000003
2710	0 5 6 12 19 25	50	0.774707991
2711	0 3 8 10 12 30	50	0.7344486590000001
2712	0 2 13 21 23 25	50	0.8608980917
2713	0 1 5 13 18 27	50	0.8844637345999999
2714	0 3 9 16 17 29	50	0.025483910869999998
2715	0 2 3 16 17 34	50	0.06970567232000001
2716	0 13 18 21 23 32	50	0.7598553455
2717	0 9 16 17 19 49	50	0.0
2718	0 2 13 17 37 42	50	0.4290896956
2719	0 5 9 19 24 49	50	0.1268763797
2720	0 2 13 15 33 44	50	0.3793567028
2721	0 2 3 15 33 44	50	0.1546929664
2722	0 2 3 5 6 42	50	0.21758753809999998
2723	0 1 5 9 13 45	50	0.3814302674
2724	0 2 4 16 17 19	50	0.0031922430100000004
2725	0 3 16 17 18 33	50	0.01277604509
2726	0 10 12 19 26 46	50	0.07705318498
2727	0 3 12 15 25 39	50	0.2858196621
2728	0 2 19 23 29 36	50	0.5657387493
2729	0 3 5 6 18 30	50	0.7215476775
2730	0 1 3 5 18 42	50	0.3038899776
2731	0 8 9 10 19 46	50	0.048898194760000006
2732	0 15 18 19 22 44	50	0.09794715203
2733	0 2 3 23 28 38	50	0.08332944957
2734	0 9 10 19 31 46	50	0.0
2735	0 10 13 18 26 30	50	0.8309647391999999
2736	0 7 9 10 13 26	50	0.12570607239999998
2737	0 2 3 23 36 40	50	0.5641870071
2738	0 13 16 17 18 40	50	0.007126993990000002
2739	0 9 14 15 19 39	50	0.0070766924
2740	0 1 3 5 9 33	50	0.20975814550000002
2741	0 13 16 17 18 45	50	0.011860063899999999
2742	0 12 13 23 25 36	50	0.9310117477
2743	0 9 15 19 38 44	50	0.3008596307
2744	0 3 12 23 36 47	50	0.6199734129
2745	0 5 9 13 24 48	50	0.5483360857
2746	0 9 13 23 30 36	50	0.5336463944
2747	0 9 11 13 15 30	50	0.2652646529
2748	0 3 18 21 23 46	50	0.1444407911
2749	0 13 17 18 20 41	50	0.5662080434000001
2750	0 8 9 10 19 49	50	0.1120904607
2751	0 13 15 18 44 47	50	0.3920587876
2752	0 10 18 19 25 26	50	0.8058281911
2753	0 13 15 18 35 39	50	0.42683636340000003
2754	0 3 5 9 24 34	50	0.1912358264
2755	0 9 13 17 32 41	50	0.06114675165
2756	0 2 19 21 23 35	50	0.0
2757	0 2 4 10 19 26	50	0.5041927701
2758	0 11 15 18 19 34	50	0.3327025402
2759	0 2 3 8 10 34	50	0.6853030279000001
2760	0 2 11 13 15 22	50	0.05889073661
2761	0 10 18 19 26 42	50	0.5243953497
2762	0 3 15 18 44 48	50	0.1897417112
2763	0 3 10 18 26 42	50	0.1925650723
2764	0 12 19 23 36 40	50	0.5752960259000001
2765	0 3 9 15 44 49	50	0.2747304315
2766	0 1 2 5 13 45	50	0.8620017514
2767	0 5 6 12 19 40	50	0.3806656269
2768	0 3 7 18 21 23	50	0.1481646107
2769	0 2 3 15 29 44	50	0.1216304801
2770	0 9 11 13 15 38	50	0.08286467695000001
2771	0 2 13 16 17 30	50	0.01068125406
2772	0 13 17 18 35 41	50	0.4437252425
2773	0 2 17 19 25 41	50	0.5338444046
2774	0 2 3 16 17 48	50	0.01705289038
2775	0 7 12 15 19 44	50	0.10201857619999999
2776	0 3 9 16 17 32	50	0.0
2777	0 14 18 19 23 36	50	0.03973986769
2778	0 3 5 18 24 30	50	0.7313874551999999
2779	0 2 10 19 31 49	50	0.010399032590000001
2780	0 12 13 15 39 49	50	0.4930223849
2781	0 12 19 23 36 42	50	0.6234681732
2782	0 3 9 17 37 38	50	0.251779767
2783	0 12 13 23 29 36	50	0.8304189522000001
2784	0 3 10 12 26 27	50	0.26556736670000003
2785	0 8 10 12 19 47	50	0.6548133697999999
2786	0 3 15 18 39 47	50	0.36801291469999997
2787	0 4 9 10 13 26	50	0.3658244249
2788	0 9 10 13 31 35	50	0.0094272788
2789	0 2 10 19 31 46	50	0.0
2790	0 8 9 10 13 32	50	0.3126628393
2791	0 12 13 17 41 42	50	0.4974093184
2792	0 12 13 15 30 44	50	0.4679588748
2793	0 8 10 12 19 45	50	0.7475498754000001
2794	0 5 6 9 13 22	50	0.28695820040000003
2795	0 18 19 23 28 33	50	0.3303335054
2796	0 3 4 10 12 31	50	0.01372286353
2797	0 2 13 16 17 33	50	0.0
2798	0 13 18 21 23 43	50	0.9257247896
2799	0 9 13 21 23 43	50	0.316780045
2800	0 18 19 23 28 32	50	0.06684386034
2801	0 2 3 17 35 41	50	0.4309475613
2802	0 11 15 18 19 33	50	0.3126129694
2803	0 2 3 8 10 25	50	0.8284063003000001
2804	0 9 13 17 35 41	50	0.08109204436
2805	0 3 4 9 17 41	50	0.4117834608
2806	0 5 9 19 24 45	50	0.5755128922
2807	0 8 10 18 19 45	50	0.8232885806
2808	0 1 5 18 19 43	50	0.702055639
2809	0 3 10 12 26 47	50	0.6891825786
2810	0 4 11 13 15 18	50	0.2872536954
2811	0 2 13 15 44 45	50	0.5213571620999999
2812	0 2 15 19 27 39	50	0.3566483427
2813	0 2 3 21 23 47	50	0.16856179829999998
2814	0 4 17 18 19 41	50	0.4032887688
2815	0 9 10 13 31 45	50	0.04206951598
2816	0 3 5 12 20 24	50	0.2704583578
2817	0 12 13 20 21 23	50	0.8689971676999999
2818	0 3 12 16 17 32	50	0.0
2819	0 2 4 13 15 39	50	0.4709445645000001
2820	0 13 18 23 36 48	50	0.9828722602
2821	0 3 10 18 20 31	50	0.0
2822	0 3 9 23 28 49	50	0.15220720740000002
2823	0 17 18 19 37 45	50	0.3952986412
2824	0 3 5 6 18 29	50	0.3176624566
2825	0 5 6 9 19 42	50	0.37832949039999997
2826	0 3 17 18 32 41	50	0.4136745101000001
2827	0 2 5 13 24 38	50	0.9211972779000001
2828	0 2 10 13 20 31	50	0.01226267555
2829	0 7 18 19 21 23	50	0.4650216111
2830	0 17 18 19 25 41	50	0.5256356449999999
2831	0 10 12 13 22 26	50	0.453883139
2832	0 12 16 17 19 34	50	0.39973235259999995
2833	0 17 18 19 25 37	50	0.43182647
2834	0 2 13 20 23 28	50	0.1153765302
2835	0 18 19 23 28 43	50	0.03149733367
2836	0 3 12 17 33 41	50	0.4972808893
2837	0 1 2 5 13 48	50	0.680065648
2838	0 3 9 21 22 23	50	0.08798104801000001
2839	0 3 10 12 26 49	50	0.5491417989999999
2840	0 3 8 10 18 48	50	0.266748995
2841	0 3 10 18 22 26	50	0.220084522
2842	0 2 19 21 23 40	50	0.4755321922
2843	0 2 3 17 32 37	50	0.2761595801
2844	0 12 13 23 28 49	50	0.4091094026
2845	0 3 4 9 23 28	50	0.4796214472
2846	0 2 3 15 30 44	50	0.4159326244
2847	0 11 13 15 18 35	50	0.1221708819
2848	0 2 3 20 23 36	50	0.167720232
2849	0 8 10 12 13 25	50	0.7906108401999999
2850	0 12 13 17 35 41	50	0.49045646880000004
2851	0 3 9 10 26 29	50	0.147618925
2852	0 11 12 15 19 34	50	0.27945009530000003
2853	0 9 13 17 30 41	50	0.19449760870000002
2854	0 9 15 19 25 39	50	0.41132264090000004
2855	0 3 14 17 18 37	50	0.04621114909
2856	0 5 12 19 24 45	50	0.8526909551
2857	0 3 9 23 28 34	50	0.370158274
2858	0 12 13 17 34 37	50	0.6781431273999999
2859	0 5 9 13 24 27	50	0.3444632451
2860	0 13 16 17 18 35	50	0.0
2861	0 1 2 3 5 34	50	0.7630996240000001
2862	0 3 10 18 31 34	50	0.09771808987
2863	0 12 14 19 23 36	50	0.02661542727
2864	0 1 5 9 19 34	50	0.260695387
2865	0 9 19 21 23 46	50	0.05948041851
2866	0 2 10 13 31 42	50	0.01379250532
2867	0 12 19 23 36 48	50	0.8028994263
2868	0 3 9 15 44 46	50	0.08110761371000001
2869	0 3 8 9 10 34	50	0.6921564786000001
2870	0 10 13 18 26 48	50	0.8156943098
2871	0 3 9 15 32 39	50	0.3203839032
2872	0 2 19 23 36 38	50	0.6487023949999999
2873	0 3 9 15 22 44	50	0.150324858
2874	0 5 6 12 13 33	50	0.8433974431
2875	0 2 3 10 31 33	50	0.0
2876	0 3 18 23 28 40	50	0.1325100229
2877	0 9 16 17 19 30	50	0.01299881507
2878	0 3 10 18 31 46	50	0.045222388839999995
2879	0 9 13 16 17 22	50	0.0
2880	0 4 16 17 18 19	50	0.0096264489
2881	0 18 19 22 23 36	50	0.3910680932
2882	0 3 12 14 23 36	50	0.06499222361000001
2883	0 3 7 17 18 37	50	0.09065649450999999
2884	0 9 13 17 35 37	50	0.04698019536
2885	0 2 13 15 44 48	50	0.3752076416
2886	0 11 15 18 19 46	50	0.00330501293
2887	0 8 10 12 19 22	50	0.3999701682
2888	0 3 10 12 26 34	50	0.6510791868
2889	0 4 9 11 13 15	50	0.1290070345
2890	0 8 10 13 18 38	50	0.6799152053
2891	0 2 13 21 23 47	50	0.616695561
2892	0 9 13 23 34 36	50	0.4347281583
2893	0 12 15 19 22 44	50	0.07316239252000001
2894	0 10 12 13 26 29	50	0.5330648897
2895	0 15 18 19 20 39	50	0.35326651470000003
2896	0 3 4 17 18 41	50	0.4705254638
2897	0 10 12 19 31 49	50	0.0958087319
2898	0 3 7 9 15 44	50	0.08916453721
2899	0 3 9 10 31 49	50	0.08822068948999999
2900	0 9 17 19 22 41	50	0.02613234135
2901	0 2 5 19 24 48	50	0.6538933316000001
2902	0 18 19 23 27 28	50	0.1248383732
2903	0 3 12 15 32 39	50	0.32359587840000004
2904	0 5 12 19 24 33	50	0.6337225968
